--- Cartosat-2C Logs ---
[2025-01-01 00:00:00] Temperature: 34.2°C, Voltage: 3.46V, Current: 0.70A, Signal_Strength: -68dBm, Antenna_Angle: 265.12°, Roll: 0.36°, Pitch: -1.87°, Yaw: 33.73°, Packets_Sent: 1078, Status: OK
[2025-01-01 07:20:00] Temperature: 22.1°C, Voltage: 3.62V, Current: 0.42A, Signal_Strength: -51dBm, Antenna_Angle: 210.49°, Roll: 1.16°, Pitch: -1.96°, Yaw: 15.12°, Packets_Sent: 1710, Status: OK
[2025-01-01 07:21:00] Temperature: 29.3°C, Voltage: 3.69V, Current: 0.81A, Signal_Strength: -72dBm, Antenna_Angle: 56.77°, Roll: 0.74°, Pitch: -0.65°, Yaw: 349.06°, Packets_Sent: 1087, Status: OK
[2025-01-01 07:22:00] Temperature: 16.8°C, Voltage: 3.59V, Current: 0.57A, Signal_Strength: -59dBm, Antenna_Angle: 38.66°, Roll: -1.07°, Pitch: 1.93°, Yaw: 283.87°, Packets_Sent: 1899, Status: OK
[2025-01-01 07:23:00] Temperature: 39.2°C, Voltage: 3.63V, Current: 0.61A, Signal_Strength: -54dBm, Antenna_Angle: 128.94°, Roll: -1.00°, Pitch: -1.84°, Yaw: 254.38°, Packets_Sent: 1175, Status: OK
[2025-01-01 07:24:00] Temperature: 31.3°C, Voltage: 3.65V, Current: 1.02A, Signal_Strength: -59dBm, Antenna_Angle: 116.52°, Roll: -0.90°, Pitch: 1.33°, Yaw: 329.20°, Packets_Sent: 1859, Status: OK
[2025-01-01 07:25:00] Temperature: 17.1°C, Voltage: 3.51V, Current: 0.73A, Signal_Strength: -67dBm, Antenna_Angle: 132.16°, Roll: 1.10°, Pitch: 0.02°, Yaw: 264.11°, Packets_Sent: 901, Status: OK
[2025-01-01 07:26:00] Temperature: 33.6°C, Voltage: 3.60V, Current: 1.08A, Signal_Strength: -65dBm, Antenna_Angle: 22.80°, Roll: -1.24°, Pitch: 0.73°, Yaw: 275.66°, Packets_Sent: 1693, Status: OK
[2025-01-01 07:27:00] Temperature: 23.5°C, Voltage: 3.61V, Current: 0.75A, Signal_Strength: -72dBm, Antenna_Angle: 237.19°, Roll: 1.34°, Pitch: -1.48°, Yaw: 314.45°, Packets_Sent: 989, Status: OK
[2025-01-01 07:28:00] Temperature: 29.6°C, Voltage: 3.49V, Current: 1.03A, Signal_Strength: -50dBm, Antenna_Angle: 236.85°, Roll: 0.50°, Pitch: 0.36°, Yaw: 17.67°, Packets_Sent: 1976, Status: OK
[2025-01-01 07:29:00] Temperature: 36.5°C, Voltage: 3.46V, Current: 1.41A, Signal_Strength: -55dBm, Antenna_Angle: 334.22°, Roll: -0.13°, Pitch: 0.56°, Yaw: 129.93°, Packets_Sent: 1063, Status: OK
[2025-01-01 07:30:00] Temperature: 41.7°C, Voltage: 3.78V, Current: 1.27A, Signal_Strength: -73dBm, Antenna_Angle: 222.09°, Roll: -1.84°, Pitch: -1.72°, Yaw: 109.40°, Packets_Sent: 1983, Status: OK
[2025-01-01 07:31:00] Temperature: 43.8°C, Voltage: 3.49V, Current: 1.20A, Signal_Strength: -59dBm, Antenna_Angle: 68.20°, Roll: 0.63°, Pitch: 0.28°, Yaw: 341.09°, Packets_Sent: 1977, Status: OK
[2025-01-01 07:32:00] Temperature: 31.7°C, Voltage: 3.75V, Current: 1.24A, Signal_Strength: -58dBm, Antenna_Angle: 242.81°, Roll: 1.53°, Pitch: -1.33°, Yaw: 64.94°, Packets_Sent: 1774, Status: OK
[2025-01-01 07:33:00] Temperature: 25.1°C, Voltage: 3.51V, Current: 1.50A, Signal_Strength: -62dBm, Antenna_Angle: 126.83°, Roll: 0.20°, Pitch: 1.99°, Yaw: 304.14°, Packets_Sent: 1545, Status: OK
[2025-01-01 07:34:00] Temperature: 34.0°C, Voltage: 3.78V, Current: 0.76A, Signal_Strength: -68dBm, Antenna_Angle: 196.42°, Roll: 1.06°, Pitch: 1.70°, Yaw: 91.47°, Packets_Sent: 1668, Status: OK
[2025-01-01 07:35:00] Temperature: 28.4°C, Voltage: 3.61V, Current: 1.20A, Signal_Strength: -46dBm, Antenna_Angle: 214.47°, Roll: -1.46°, Pitch: 1.56°, Yaw: 2.36°, Packets_Sent: 1960, Status: OK
[2025-01-01 07:36:00] Temperature: 21.4°C, Voltage: 3.58V, Current: 1.25A, Signal_Strength: -103dBm, Antenna_Angle: 296.03°, Roll: 0.23°, Pitch: 1.70°, Yaw: 55.70°, Packets_Sent: 1947, Status: Critical
[2025-01-01 07:37:00] Temperature: 22.9°C, Voltage: 3.81V, Current: 0.67A, Signal_Strength: -67dBm, Antenna_Angle: 108.11°, Roll: 0.28°, Pitch: -1.13°, Yaw: 27.79°, Packets_Sent: 1718, Status: OK
[2025-01-01 07:38:00] Temperature: 29.5°C, Voltage: 3.65V, Current: 1.39A, Signal_Strength: -54dBm, Antenna_Angle: 295.02°, Roll: 0.38°, Pitch: -0.80°, Yaw: 263.08°, Packets_Sent: 1095, Status: OK
[2025-01-01 07:39:00] Temperature: 17.4°C, Voltage: 3.47V, Current: 1.25A, Signal_Strength: -65dBm, Antenna_Angle: 294.16°, Roll: 1.72°, Pitch: -1.52°, Yaw: 277.33°, Packets_Sent: 1753, Status: OK
[2025-01-01 07:40:00] Temperature: 40.5°C, Voltage: 3.82V, Current: 1.10A, Signal_Strength: -56dBm, Antenna_Angle: 19.49°, Roll: -1.84°, Pitch: 0.16°, Yaw: 53.85°, Packets_Sent: 1973, Status: OK
[2025-01-01 07:41:00] Temperature: 21.6°C, Voltage: 3.47V, Current: 1.20A, Signal_Strength: -63dBm, Antenna_Angle: 160.42°, Roll: -1.64°, Pitch: -0.27°, Yaw: 283.08°, Packets_Sent: 1933, Status: OK
[2025-01-01 07:42:00] Temperature: 25.1°C, Voltage: 3.64V, Current: 1.22A, Signal_Strength: -59dBm, Antenna_Angle: 94.52°, Roll: 0.01°, Pitch: 1.10°, Yaw: 46.93°, Packets_Sent: 1716, Status: OK
[2025-01-01 07:43:00] Temperature: 31.8°C, Voltage: 3.65V, Current: 1.12A, Signal_Strength: -69dBm, Antenna_Angle: 221.75°, Roll: -1.02°, Pitch: -1.71°, Yaw: 279.63°, Packets_Sent: 1973, Status: OK
[2025-01-01 07:44:00] Temperature: 42.7°C, Voltage: 3.49V, Current: 1.14A, Signal_Strength: -62dBm, Antenna_Angle: 125.39°, Roll: -0.62°, Pitch: 0.62°, Yaw: 277.08°, Packets_Sent: 1556, Status: OK
[2025-01-01 07:45:00] Temperature: 25.5°C, Voltage: 3.78V, Current: 1.28A, Signal_Strength: -56dBm, Antenna_Angle: 158.56°, Roll: -1.20°, Pitch: -0.50°, Yaw: 272.78°, Packets_Sent: 1378, Status: OK
[2025-01-01 07:46:00] Temperature: 18.4°C, Voltage: 3.47V, Current: 1.44A, Signal_Strength: -47dBm, Antenna_Angle: 312.74°, Roll: -1.95°, Pitch: 0.78°, Yaw: 40.06°, Packets_Sent: 1489, Status: OK
[2025-01-01 07:47:00] Temperature: 15.7°C, Voltage: 3.53V, Current: 0.99A, Signal_Strength: -69dBm, Antenna_Angle: 188.37°, Roll: 0.20°, Pitch: 0.49°, Yaw: 357.22°, Packets_Sent: 1429, Status: OK
[2025-01-01 07:48:00] Temperature: 73.2°C, Voltage: 3.60V, Current: 1.40A, Signal_Strength: -59dBm, Antenna_Angle: 91.96°, Roll: -0.86°, Pitch: 1.16°, Yaw: 222.46°, Packets_Sent: 1023, Status: Warning
[2025-01-01 07:49:00] Temperature: 34.8°C, Voltage: 3.72V, Current: 1.40A, Signal_Strength: -64dBm, Antenna_Angle: 38.84°, Roll: 1.47°, Pitch: 0.60°, Yaw: 83.22°, Packets_Sent: 1499, Status: OK
[2025-01-01 07:50:00] Temperature: 44.3°C, Voltage: 3.49V, Current: 0.75A, Signal_Strength: -49dBm, Antenna_Angle: 191.36°, Roll: -1.20°, Pitch: 1.87°, Yaw: 201.84°, Packets_Sent: 1281, Status: OK
[2025-01-01 07:51:00] Temperature: 16.2°C, Voltage: 3.82V, Current: 0.74A, Signal_Strength: -60dBm, Antenna_Angle: 267.97°, Roll: -0.61°, Pitch: -0.59°, Yaw: 225.08°, Packets_Sent: 937, Status: OK
[2025-01-01 07:52:00] Temperature: 44.3°C, Voltage: 3.65V, Current: 1.29A, Signal_Strength: -56dBm, Antenna_Angle: 316.32°, Roll: 1.78°, Pitch: 1.80°, Yaw: 81.21°, Packets_Sent: 960, Status: OK
[2025-01-01 07:53:00] Temperature: 26.8°C, Voltage: 3.50V, Current: 1.20A, Signal_Strength: -59dBm, Antenna_Angle: 244.07°, Roll: -0.33°, Pitch: 0.29°, Yaw: 153.52°, Packets_Sent: 1365, Status: OK
[2025-01-01 07:54:00] Temperature: 33.2°C, Voltage: 3.63V, Current: 0.54A, Signal_Strength: -55dBm, Antenna_Angle: 209.17°, Roll: 1.45°, Pitch: -0.76°, Yaw: 253.84°, Packets_Sent: 1314, Status: OK
[2025-01-01 07:55:00] Temperature: 19.1°C, Voltage: 3.85V, Current: 1.47A, Signal_Strength: -71dBm, Antenna_Angle: 335.88°, Roll: -0.73°, Pitch: 0.23°, Yaw: 341.49°, Packets_Sent: 1223, Status: OK
[2025-01-01 07:56:00] Temperature: 24.5°C, Voltage: 3.80V, Current: 1.20A, Signal_Strength: -52dBm, Antenna_Angle: 316.84°, Roll: 1.84°, Pitch: -0.79°, Yaw: 268.41°, Packets_Sent: 1747, Status: OK
[2025-01-01 07:57:00] Temperature: 34.1°C, Voltage: 3.75V, Current: 0.57A, Signal_Strength: -69dBm, Antenna_Angle: 47.36°, Roll: 1.05°, Pitch: 0.45°, Yaw: 96.07°, Packets_Sent: 953, Status: OK
[2025-01-01 07:58:00] Temperature: 21.9°C, Voltage: 3.54V, Current: 1.16A, Signal_Strength: -64dBm, Antenna_Angle: 247.72°, Roll: -1.46°, Pitch: 1.38°, Yaw: 168.75°, Packets_Sent: 1876, Status: OK
[2025-01-01 07:59:00] Temperature: 20.5°C, Voltage: 3.60V, Current: 0.92A, Signal_Strength: -70dBm, Antenna_Angle: 81.46°, Roll: 1.06°, Pitch: -1.94°, Yaw: 97.15°, Packets_Sent: 1736, Status: OK
[2025-01-01 08:00:00] Temperature: 37.3°C, Voltage: 3.85V, Current: 1.23A, Signal_Strength: -73dBm, Antenna_Angle: 333.75°, Roll: 1.47°, Pitch: -0.04°, Yaw: 116.96°, Packets_Sent: 1799, Status: OK
[2025-01-01 08:01:00] Temperature: 22.4°C, Voltage: 3.61V, Current: 0.45A, Signal_Strength: -53dBm, Antenna_Angle: 136.93°, Roll: -0.42°, Pitch: 1.76°, Yaw: 205.89°, Packets_Sent: 1540, Status: OK
[2025-01-01 08:02:00] Temperature: 34.2°C, Voltage: 3.73V, Current: 0.44A, Signal_Strength: -72dBm, Antenna_Angle: 164.48°, Roll: 1.51°, Pitch: -1.02°, Yaw: 193.63°, Packets_Sent: 986, Status: OK
[2025-01-01 08:03:00] Temperature: 16.2°C, Voltage: 3.60V, Current: 1.24A, Signal_Strength: -46dBm, Antenna_Angle: 68.34°, Roll: -0.41°, Pitch: -0.78°, Yaw: 297.94°, Packets_Sent: 1800, Status: OK
[2025-01-01 08:04:00] Temperature: 27.7°C, Voltage: 3.70V, Current: 0.46A, Signal_Strength: -59dBm, Antenna_Angle: 51.20°, Roll: -1.64°, Pitch: 0.00°, Yaw: 64.72°, Packets_Sent: 1825, Status: OK
[2025-01-01 08:05:00] Temperature: 41.8°C, Voltage: 3.67V, Current: 0.83A, Signal_Strength: -65dBm, Antenna_Angle: 8.97°, Roll: 0.36°, Pitch: 0.85°, Yaw: 72.69°, Packets_Sent: 1829, Status: OK
[2025-01-01 08:06:00] Temperature: 22.5°C, Voltage: 3.73V, Current: 1.40A, Signal_Strength: -51dBm, Antenna_Angle: 258.61°, Roll: -1.64°, Pitch: 0.82°, Yaw: 228.26°, Packets_Sent: 1153, Status: OK
[2025-01-01 08:07:00] Temperature: 36.2°C, Voltage: 3.74V, Current: 1.47A, Signal_Strength: -57dBm, Antenna_Angle: 57.56°, Roll: -1.82°, Pitch: -1.32°, Yaw: 120.67°, Packets_Sent: 1679, Status: OK
[2025-01-01 08:08:00] Temperature: 40.9°C, Voltage: 3.51V, Current: 0.56A, Signal_Strength: -52dBm, Antenna_Angle: 18.47°, Roll: -0.76°, Pitch: 1.07°, Yaw: 160.65°, Packets_Sent: 1530, Status: OK
[2025-01-01 08:09:00] Temperature: 18.5°C, Voltage: 3.50V, Current: 0.62A, Signal_Strength: -56dBm, Antenna_Angle: 91.12°, Roll: -0.01°, Pitch: -0.01°, Yaw: 290.68°, Packets_Sent: 1839, Status: OK
[2025-01-01 08:10:00] Temperature: 29.8°C, Voltage: 3.54V, Current: 1.13A, Signal_Strength: -61dBm, Antenna_Angle: 159.07°, Roll: -1.02°, Pitch: 0.19°, Yaw: 223.11°, Packets_Sent: 913, Status: OK
[2025-01-01 08:11:00] Temperature: 39.8°C, Voltage: 3.47V, Current: 0.56A, Signal_Strength: -55dBm, Antenna_Angle: 13.22°, Roll: 0.67°, Pitch: 1.35°, Yaw: 107.44°, Packets_Sent: 966, Status: OK
[2025-01-01 08:12:00] Temperature: 16.5°C, Voltage: 3.62V, Current: 0.60A, Signal_Strength: -101dBm, Antenna_Angle: 219.99°, Roll: 1.87°, Pitch: 1.00°, Yaw: 129.66°, Packets_Sent: 1263, Status: Critical
[2025-01-01 08:13:00] Temperature: 41.9°C, Voltage: 3.78V, Current: 1.23A, Signal_Strength: -50dBm, Antenna_Angle: 23.37°, Roll: -1.46°, Pitch: 0.78°, Yaw: 98.79°, Packets_Sent: 1864, Status: OK
[2025-01-01 08:14:00] Temperature: 30.7°C, Voltage: 3.73V, Current: 1.07A, Signal_Strength: -72dBm, Antenna_Angle: 262.69°, Roll: 1.95°, Pitch: -0.07°, Yaw: 247.91°, Packets_Sent: 1983, Status: OK
[2025-01-01 08:15:00] Temperature: 44.6°C, Voltage: 3.56V, Current: 1.07A, Signal_Strength: -66dBm, Antenna_Angle: 189.14°, Roll: 1.71°, Pitch: 0.46°, Yaw: 178.70°, Packets_Sent: 1624, Status: OK
[2025-01-01 08:16:00] Temperature: 29.9°C, Voltage: 3.77V, Current: 1.37A, Signal_Strength: -68dBm, Antenna_Angle: 104.57°, Roll: -1.99°, Pitch: -1.90°, Yaw: 225.16°, Packets_Sent: 1296, Status: OK
[2025-01-01 08:17:00] Temperature: 40.4°C, Voltage: 3.77V, Current: 1.50A, Signal_Strength: -63dBm, Antenna_Angle: 120.16°, Roll: -1.95°, Pitch: -1.20°, Yaw: 101.38°, Packets_Sent: 1334, Status: OK
[2025-01-01 08:18:00] Temperature: 24.2°C, Voltage: 3.65V, Current: 0.76A, Signal_Strength: -75dBm, Antenna_Angle: 246.89°, Roll: -0.42°, Pitch: 0.28°, Yaw: 345.63°, Packets_Sent: 1599, Status: OK
[2025-01-01 08:19:00] Temperature: 20.8°C, Voltage: 3.78V, Current: 1.41A, Signal_Strength: -61dBm, Antenna_Angle: 170.82°, Roll: 0.58°, Pitch: -0.07°, Yaw: 225.79°, Packets_Sent: 972, Status: OK
