--- EMISAT Logs ---
[2025-01-01 00:00:00] Temperature: 25.1°C, Voltage: 3.59V, Current: 0.80A, Signal_Strength: -45dBm, Antenna_Angle: 198.89°, Roll: 0.29°, Pitch: -0.97°, Yaw: 26.37°, Packets_Sent: 1662, Status: OK
[2025-01-01 07:20:00] Temperature: 32.2°C, Voltage: 3.55V, Current: 1.20A, Signal_Strength: -63dBm, Antenna_Angle: 126.73°, Roll: 1.36°, Pitch: -1.45°, Yaw: 324.79°, Packets_Sent: 1747, Status: OK
[2025-01-01 07:21:00] Temperature: 19.0°C, Voltage: 3.83V, Current: 1.23A, Signal_Strength: -72dBm, Antenna_Angle: 204.29°, Roll: 0.63°, Pitch: 0.83°, Yaw: 202.87°, Packets_Sent: 1571, Status: OK
[2025-01-01 07:22:00] Temperature: 41.7°C, Voltage: 3.83V, Current: 1.02A, Signal_Strength: -58dBm, Antenna_Angle: 94.87°, Roll: -1.24°, Pitch: 1.41°, Yaw: 293.18°, Packets_Sent: 1507, Status: OK
[2025-01-01 07:23:00] Temperature: 24.6°C, Voltage: 3.64V, Current: 1.29A, Signal_Strength: -63dBm, Antenna_Angle: 142.23°, Roll: 1.67°, Pitch: 0.14°, Yaw: 157.29°, Packets_Sent: 1386, Status: OK
[2025-01-01 07:24:00] Temperature: 15.5°C, Voltage: 3.74V, Current: 1.37A, Signal_Strength: -74dBm, Antenna_Angle: 322.12°, Roll: 0.79°, Pitch: 0.38°, Yaw: 259.29°, Packets_Sent: 1085, Status: OK
[2025-01-01 07:25:00] Temperature: 30.5°C, Voltage: 3.51V, Current: 0.63A, Signal_Strength: -54dBm, Antenna_Angle: 350.26°, Roll: 1.84°, Pitch: 1.03°, Yaw: 272.37°, Packets_Sent: 1646, Status: OK
[2025-01-01 07:26:00] Temperature: 15.5°C, Voltage: 3.50V, Current: 1.26A, Signal_Strength: -72dBm, Antenna_Angle: 229.36°, Roll: -0.34°, Pitch: -1.58°, Yaw: 278.99°, Packets_Sent: 962, Status: OK
[2025-01-01 07:27:00] Temperature: 27.3°C, Voltage: 3.73V, Current: 0.94A, Signal_Strength: -74dBm, Antenna_Angle: 336.97°, Roll: -2.00°, Pitch: -1.44°, Yaw: 324.85°, Packets_Sent: 1178, Status: OK
[2025-01-01 07:28:00] Temperature: 42.8°C, Voltage: 3.73V, Current: 1.01A, Signal_Strength: -59dBm, Antenna_Angle: 339.65°, Roll: -1.95°, Pitch: 1.65°, Yaw: 222.40°, Packets_Sent: 1223, Status: OK
[2025-01-01 07:29:00] Temperature: 29.3°C, Voltage: 3.84V, Current: 0.89A, Signal_Strength: -47dBm, Antenna_Angle: 71.76°, Roll: -1.11°, Pitch: 1.10°, Yaw: 181.18°, Packets_Sent: 1808, Status: OK
[2025-01-01 07:30:00] Temperature: 26.3°C, Voltage: 3.62V, Current: 0.40A, Signal_Strength: -56dBm, Antenna_Angle: 208.54°, Roll: -0.61°, Pitch: 0.64°, Yaw: 117.35°, Packets_Sent: 905, Status: OK
[2025-01-01 07:31:00] Temperature: 40.2°C, Voltage: 3.79V, Current: 1.05A, Signal_Strength: -60dBm, Antenna_Angle: 12.23°, Roll: -0.44°, Pitch: -0.20°, Yaw: 216.37°, Packets_Sent: 1433, Status: OK
[2025-01-01 07:32:00] Temperature: 22.5°C, Voltage: 3.69V, Current: 1.05A, Signal_Strength: -53dBm, Antenna_Angle: 123.02°, Roll: 1.58°, Pitch: 0.62°, Yaw: 178.25°, Packets_Sent: 1771, Status: OK
[2025-01-01 07:33:00] Temperature: 36.6°C, Voltage: 3.47V, Current: 0.79A, Signal_Strength: -46dBm, Antenna_Angle: 154.35°, Roll: -1.77°, Pitch: -1.36°, Yaw: 76.44°, Packets_Sent: 1155, Status: OK
[2025-01-01 07:34:00] Temperature: 44.0°C, Voltage: 3.77V, Current: 0.86A, Signal_Strength: -49dBm, Antenna_Angle: 46.00°, Roll: 1.94°, Pitch: 1.11°, Yaw: 322.04°, Packets_Sent: 1457, Status: OK
[2025-01-01 07:35:00] Temperature: 31.9°C, Voltage: 3.66V, Current: 0.74A, Signal_Strength: -50dBm, Antenna_Angle: 280.64°, Roll: -1.51°, Pitch: -0.74°, Yaw: 283.48°, Packets_Sent: 1690, Status: OK
[2025-01-01 07:36:00] Temperature: 15.4°C, Voltage: 3.46V, Current: 1.41A, Signal_Strength: -55dBm, Antenna_Angle: 347.81°, Roll: -0.20°, Pitch: 0.08°, Yaw: 337.74°, Packets_Sent: 971, Status: OK
[2025-01-01 07:37:00] Temperature: 28.2°C, Voltage: 3.75V, Current: 0.65A, Signal_Strength: -66dBm, Antenna_Angle: 178.61°, Roll: 1.38°, Pitch: 1.01°, Yaw: 83.51°, Packets_Sent: 1399, Status: OK
[2025-01-01 07:38:00] Temperature: 44.1°C, Voltage: 3.67V, Current: 0.70A, Signal_Strength: -69dBm, Antenna_Angle: 206.77°, Roll: 1.79°, Pitch: -0.49°, Yaw: 24.37°, Packets_Sent: 1551, Status: OK
[2025-01-01 07:39:00] Temperature: 89.4°C, Voltage: 3.83V, Current: 0.79A, Signal_Strength: -71dBm, Antenna_Angle: 237.70°, Roll: 0.62°, Pitch: 0.84°, Yaw: 129.04°, Packets_Sent: 1418, Status: Critical
[2025-01-01 07:40:00] Temperature: 32.5°C, Voltage: 2.87V, Current: 1.23A, Signal_Strength: -57dBm, Antenna_Angle: 309.53°, Roll: 0.31°, Pitch: -1.34°, Yaw: 207.86°, Packets_Sent: 929, Status: Critical
[2025-01-01 07:41:00] Temperature: 28.5°C, Voltage: 3.70V, Current: 1.30A, Signal_Strength: -74dBm, Antenna_Angle: 245.96°, Roll: -1.01°, Pitch: 0.17°, Yaw: 161.15°, Packets_Sent: 1185, Status: OK
[2025-01-01 07:42:00] Temperature: 29.0°C, Voltage: 3.79V, Current: 0.44A, Signal_Strength: -56dBm, Antenna_Angle: 299.29°, Roll: 0.31°, Pitch: -0.72°, Yaw: 358.32°, Packets_Sent: 1972, Status: OK
[2025-01-01 07:43:00] Temperature: 21.1°C, Voltage: 3.83V, Current: 0.74A, Signal_Strength: -56dBm, Antenna_Angle: 203.10°, Roll: 0.20°, Pitch: 0.14°, Yaw: 103.23°, Packets_Sent: 1863, Status: OK
[2025-01-01 07:44:00] Temperature: 34.6°C, Voltage: 3.46V, Current: 0.51A, Signal_Strength: -69dBm, Antenna_Angle: 85.97°, Roll: 0.53°, Pitch: 1.49°, Yaw: 294.81°, Packets_Sent: 1318, Status: OK
[2025-01-01 07:45:00] Temperature: 20.4°C, Voltage: 3.75V, Current: 0.67A, Signal_Strength: -70dBm, Antenna_Angle: 1.59°, Roll: -0.61°, Pitch: -0.76°, Yaw: 28.74°, Packets_Sent: 1150, Status: OK
[2025-01-01 07:46:00] Temperature: 21.7°C, Voltage: 3.78V, Current: 0.52A, Signal_Strength: -51dBm, Antenna_Angle: 183.36°, Roll: -0.64°, Pitch: 1.32°, Yaw: 146.15°, Packets_Sent: 1015, Status: OK
[2025-01-01 07:47:00] Temperature: 17.1°C, Voltage: 3.50V, Current: 1.17A, Signal_Strength: -49dBm, Antenna_Angle: 239.35°, Roll: 1.05°, Pitch: 1.50°, Yaw: 21.27°, Packets_Sent: 1176, Status: OK
[2025-01-01 07:48:00] Temperature: 44.1°C, Voltage: 3.85V, Current: 0.75A, Signal_Strength: -62dBm, Antenna_Angle: 12.06°, Roll: 0.50°, Pitch: 1.63°, Yaw: 85.76°, Packets_Sent: 1931, Status: OK
[2025-01-01 07:49:00] Temperature: 21.3°C, Voltage: 3.46V, Current: 0.88A, Signal_Strength: -59dBm, Antenna_Angle: 39.87°, Roll: -0.93°, Pitch: 0.39°, Yaw: 238.45°, Packets_Sent: 1247, Status: OK
[2025-01-01 07:50:00] Temperature: 24.7°C, Voltage: 3.75V, Current: 0.91A, Signal_Strength: -69dBm, Antenna_Angle: 145.75°, Roll: -0.09°, Pitch: -0.96°, Yaw: 130.85°, Packets_Sent: 1748, Status: OK
[2025-01-01 07:51:00] Temperature: 24.3°C, Voltage: 3.54V, Current: 0.79A, Signal_Strength: -70dBm, Antenna_Angle: 159.62°, Roll: 1.89°, Pitch: -0.81°, Yaw: 291.91°, Packets_Sent: 1515, Status: OK
[2025-01-01 07:52:00] Temperature: 31.0°C, Voltage: 3.84V, Current: 0.76A, Signal_Strength: -53dBm, Antenna_Angle: 235.68°, Roll: 0.83°, Pitch: 1.27°, Yaw: 131.50°, Packets_Sent: 999, Status: OK
[2025-01-01 07:53:00] Temperature: 42.8°C, Voltage: 3.78V, Current: 0.75A, Signal_Strength: -62dBm, Antenna_Angle: 321.53°, Roll: 0.17°, Pitch: -0.62°, Yaw: 115.11°, Packets_Sent: 1375, Status: OK
[2025-01-01 07:54:00] Temperature: 37.1°C, Voltage: 3.65V, Current: 0.44A, Signal_Strength: -64dBm, Antenna_Angle: 237.96°, Roll: -1.96°, Pitch: 0.43°, Yaw: 72.82°, Packets_Sent: 1989, Status: OK
[2025-01-01 07:55:00] Temperature: 44.8°C, Voltage: 3.79V, Current: 0.65A, Signal_Strength: -95dBm, Antenna_Angle: 252.91°, Roll: 1.04°, Pitch: -0.72°, Yaw: 343.10°, Packets_Sent: 1263, Status: Warning
[2025-01-01 07:56:00] Temperature: 42.0°C, Voltage: 3.60V, Current: 1.16A, Signal_Strength: -49dBm, Antenna_Angle: 279.87°, Roll: -1.02°, Pitch: 0.49°, Yaw: 318.86°, Packets_Sent: 1208, Status: OK
[2025-01-01 07:57:00] Temperature: 38.1°C, Voltage: 3.63V, Current: 0.77A, Signal_Strength: -65dBm, Antenna_Angle: 317.02°, Roll: 0.89°, Pitch: 1.41°, Yaw: 337.87°, Packets_Sent: 1590, Status: OK
[2025-01-01 07:58:00] Temperature: 27.1°C, Voltage: 3.66V, Current: 0.41A, Signal_Strength: -56dBm, Antenna_Angle: 289.47°, Roll: 1.98°, Pitch: 0.96°, Yaw: 326.87°, Packets_Sent: 1451, Status: OK
[2025-01-01 07:59:00] Temperature: 26.3°C, Voltage: 3.72V, Current: 1.22A, Signal_Strength: -63dBm, Antenna_Angle: 57.85°, Roll: 1.64°, Pitch: -0.49°, Yaw: 336.78°, Packets_Sent: 1947, Status: OK
[2025-01-01 08:00:00] Temperature: 22.5°C, Voltage: 3.62V, Current: 1.29A, Signal_Strength: -46dBm, Antenna_Angle: 359.15°, Roll: -1.90°, Pitch: 0.74°, Yaw: 124.03°, Packets_Sent: 1861, Status: OK
[2025-01-01 08:01:00] Temperature: 29.1°C, Voltage: 3.75V, Current: 1.23A, Signal_Strength: -54dBm, Antenna_Angle: 148.75°, Roll: 0.28°, Pitch: 1.47°, Yaw: 330.47°, Packets_Sent: 1096, Status: OK
[2025-01-01 08:02:00] Temperature: 19.7°C, Voltage: 3.74V, Current: 1.45A, Signal_Strength: -72dBm, Antenna_Angle: 285.90°, Roll: 1.73°, Pitch: 0.81°, Yaw: 50.22°, Packets_Sent: 1259, Status: OK
[2025-01-01 08:03:00] Temperature: 15.0°C, Voltage: 3.83V, Current: 1.50A, Signal_Strength: -63dBm, Antenna_Angle: 125.46°, Roll: 1.47°, Pitch: -1.62°, Yaw: 180.64°, Packets_Sent: 1413, Status: OK
[2025-01-01 08:04:00] Temperature: 26.0°C, Voltage: 3.48V, Current: 0.99A, Signal_Strength: -70dBm, Antenna_Angle: 193.95°, Roll: 1.55°, Pitch: 1.67°, Yaw: 30.79°, Packets_Sent: 1985, Status: OK
[2025-01-01 08:05:00] Temperature: 16.5°C, Voltage: 3.54V, Current: 0.84A, Signal_Strength: -74dBm, Antenna_Angle: 325.64°, Roll: 0.02°, Pitch: -0.28°, Yaw: 68.68°, Packets_Sent: 1224, Status: OK
[2025-01-01 08:06:00] Temperature: 41.1°C, Voltage: 3.45V, Current: 1.48A, Signal_Strength: -58dBm, Antenna_Angle: 271.80°, Roll: -0.56°, Pitch: -1.60°, Yaw: 298.19°, Packets_Sent: 1678, Status: OK
[2025-01-01 08:07:00] Temperature: 36.4°C, Voltage: 3.71V, Current: 0.50A, Signal_Strength: -71dBm, Antenna_Angle: 266.08°, Roll: -1.76°, Pitch: -0.33°, Yaw: 306.15°, Packets_Sent: 1650, Status: OK
[2025-01-01 08:08:00] Temperature: 31.1°C, Voltage: 3.60V, Current: 1.46A, Signal_Strength: -69dBm, Antenna_Angle: 157.77°, Roll: 0.74°, Pitch: 0.10°, Yaw: 314.35°, Packets_Sent: 1003, Status: OK
[2025-01-01 08:09:00] Temperature: 21.3°C, Voltage: 3.68V, Current: 1.34A, Signal_Strength: -59dBm, Antenna_Angle: 63.75°, Roll: -0.42°, Pitch: 1.73°, Yaw: 239.17°, Packets_Sent: 1492, Status: OK
[2025-01-01 08:10:00] Temperature: 17.3°C, Voltage: 3.53V, Current: 0.42A, Signal_Strength: -58dBm, Antenna_Angle: 139.48°, Roll: -0.12°, Pitch: 0.98°, Yaw: 348.27°, Packets_Sent: 1111, Status: OK
[2025-01-01 08:11:00] Temperature: 38.1°C, Voltage: 3.54V, Current: 0.63A, Signal_Strength: -48dBm, Antenna_Angle: 112.17°, Roll: 0.06°, Pitch: 1.24°, Yaw: 281.83°, Packets_Sent: 1000, Status: OK
[2025-01-01 08:12:00] Temperature: 23.4°C, Voltage: 3.48V, Current: 0.50A, Signal_Strength: -51dBm, Antenna_Angle: 86.23°, Roll: 1.43°, Pitch: 0.72°, Yaw: 82.34°, Packets_Sent: 1355, Status: OK
[2025-01-01 08:13:00] Temperature: 36.4°C, Voltage: 3.73V, Current: 0.83A, Signal_Strength: -68dBm, Antenna_Angle: 135.12°, Roll: 1.94°, Pitch: 1.88°, Yaw: 188.69°, Packets_Sent: 1266, Status: OK
[2025-01-01 08:14:00] Temperature: 24.5°C, Voltage: 3.48V, Current: 1.23A, Signal_Strength: -59dBm, Antenna_Angle: 119.26°, Roll: -1.39°, Pitch: 1.58°, Yaw: 126.71°, Packets_Sent: 1674, Status: OK
[2025-01-01 08:15:00] Temperature: 18.1°C, Voltage: 3.45V, Current: 0.74A, Signal_Strength: -62dBm, Antenna_Angle: 13.10°, Roll: 0.99°, Pitch: 0.96°, Yaw: 284.53°, Packets_Sent: 1749, Status: OK
[2025-01-01 08:16:00] Temperature: 26.7°C, Voltage: 3.45V, Current: 0.86A, Signal_Strength: -74dBm, Antenna_Angle: 37.40°, Roll: 0.45°, Pitch: -0.66°, Yaw: 184.00°, Packets_Sent: 1436, Status: OK
[2025-01-01 08:17:00] Temperature: 18.2°C, Voltage: 3.78V, Current: 0.82A, Signal_Strength: -50dBm, Antenna_Angle: 324.54°, Roll: -1.71°, Pitch: -1.90°, Yaw: 139.99°, Packets_Sent: 1468, Status: OK
[2025-01-01 08:18:00] Temperature: 31.3°C, Voltage: 3.58V, Current: 0.92A, Signal_Strength: -47dBm, Antenna_Angle: 305.40°, Roll: 1.64°, Pitch: -0.28°, Yaw: 20.15°, Packets_Sent: 1202, Status: OK
[2025-01-01 08:19:00] Temperature: 35.5°C, Voltage: 3.51V, Current: 0.63A, Signal_Strength: -59dBm, Antenna_Angle: 70.21°, Roll: 0.97°, Pitch: 1.39°, Yaw: 5.03°, Packets_Sent: 1444, Status: OK
