--- RISAT-2BR1 Logs ---
[2025-01-01 00:00:00] Temperature: 34.5°C, Voltage: 3.60V, Current: 1.08A, Signal_Strength: -52dBm, Antenna_Angle: 343.65°, Roll: 0.12°, Pitch: 0.53°, Yaw: 178.76°, Packets_Sent: 962, Status: OK
[2025-01-01 07:20:00] Temperature: 42.4°C, Voltage: 3.50V, Current: 1.22A, Signal_Strength: -73dBm, Antenna_Angle: 29.18°, Roll: -1.54°, Pitch: -0.65°, Yaw: 354.59°, Packets_Sent: 1263, Status: OK
[2025-01-01 07:21:00] Temperature: 32.2°C, Voltage: 3.72V, Current: 1.17A, Signal_Strength: -46dBm, Antenna_Angle: 198.44°, Roll: 0.84°, Pitch: 0.84°, Yaw: 252.68°, Packets_Sent: 1737, Status: OK
[2025-01-01 07:22:00] Temperature: 42.1°C, Voltage: 3.47V, Current: 1.27A, Signal_Strength: -66dBm, Antenna_Angle: 112.99°, Roll: -1.14°, Pitch: -0.51°, Yaw: 304.22°, Packets_Sent: 1353, Status: OK
[2025-01-01 07:23:00] Temperature: 36.5°C, Voltage: 3.61V, Current: 0.51A, Signal_Strength: -68dBm, Antenna_Angle: 112.96°, Roll: 1.07°, Pitch: -1.90°, Yaw: 211.00°, Packets_Sent: 900, Status: OK
[2025-01-01 07:24:00] Temperature: 29.5°C, Voltage: 3.77V, Current: 0.41A, Signal_Strength: -45dBm, Antenna_Angle: 318.33°, Roll: -1.26°, Pitch: -0.82°, Yaw: 127.37°, Packets_Sent: 1040, Status: OK
[2025-01-01 07:25:00] Temperature: 43.9°C, Voltage: 3.49V, Current: 0.81A, Signal_Strength: -73dBm, Antenna_Angle: 269.16°, Roll: 0.39°, Pitch: 0.43°, Yaw: 277.45°, Packets_Sent: 1085, Status: OK
[2025-01-01 07:26:00] Temperature: 42.4°C, Voltage: 3.70V, Current: 1.20A, Signal_Strength: -74dBm, Antenna_Angle: 128.24°, Roll: 0.30°, Pitch: 0.69°, Yaw: 266.28°, Packets_Sent: 1147, Status: OK
[2025-01-01 07:27:00] Temperature: 40.0°C, Voltage: 3.68V, Current: 0.99A, Signal_Strength: -73dBm, Antenna_Angle: 155.91°, Roll: -1.69°, Pitch: -1.97°, Yaw: 4.13°, Packets_Sent: 1908, Status: OK
[2025-01-01 07:28:00] Temperature: 43.4°C, Voltage: 3.69V, Current: 0.62A, Signal_Strength: -70dBm, Antenna_Angle: 300.80°, Roll: -1.93°, Pitch: 1.67°, Yaw: 252.71°, Packets_Sent: 1648, Status: OK
[2025-01-01 07:29:00] Temperature: 17.5°C, Voltage: 3.84V, Current: 0.64A, Signal_Strength: -104dBm, Antenna_Angle: 26.72°, Roll: -0.88°, Pitch: -0.59°, Yaw: 346.21°, Packets_Sent: 1298, Status: Critical
[2025-01-01 07:30:00] Temperature: 16.6°C, Voltage: 3.85V, Current: 0.63A, Signal_Strength: -49dBm, Antenna_Angle: 26.29°, Roll: -0.02°, Pitch: 0.09°, Yaw: 125.55°, Packets_Sent: 1864, Status: OK
[2025-01-01 07:31:00] Temperature: 28.5°C, Voltage: 3.67V, Current: 0.83A, Signal_Strength: -72dBm, Antenna_Angle: 248.58°, Roll: 1.62°, Pitch: 1.16°, Yaw: 266.63°, Packets_Sent: 1271, Status: OK
[2025-01-01 07:32:00] Temperature: 34.5°C, Voltage: 3.82V, Current: 1.49A, Signal_Strength: -57dBm, Antenna_Angle: 298.85°, Roll: -0.28°, Pitch: -0.04°, Yaw: 33.59°, Packets_Sent: 1050, Status: OK
[2025-01-01 07:33:00] Temperature: 31.6°C, Voltage: 3.47V, Current: 1.11A, Signal_Strength: -59dBm, Antenna_Angle: 323.71°, Roll: 1.45°, Pitch: 0.84°, Yaw: 280.76°, Packets_Sent: 1169, Status: OK
[2025-01-01 07:34:00] Temperature: 33.4°C, Voltage: 2.82V, Current: 0.64A, Signal_Strength: -73dBm, Antenna_Angle: 116.83°, Roll: 1.08°, Pitch: 0.32°, Yaw: 329.49°, Packets_Sent: 1940, Status: Critical
[2025-01-01 07:35:00] Temperature: 38.7°C, Voltage: 3.78V, Current: 0.77A, Signal_Strength: -62dBm, Antenna_Angle: 236.91°, Roll: 0.80°, Pitch: 1.99°, Yaw: 293.56°, Packets_Sent: 1934, Status: OK
[2025-01-01 07:36:00] Temperature: 41.4°C, Voltage: 3.73V, Current: 1.10A, Signal_Strength: -58dBm, Antenna_Angle: 145.64°, Roll: 1.87°, Pitch: -0.56°, Yaw: 123.76°, Packets_Sent: 999, Status: OK
[2025-01-01 07:37:00] Temperature: 19.2°C, Voltage: 3.47V, Current: 0.64A, Signal_Strength: -62dBm, Antenna_Angle: 186.79°, Roll: 1.14°, Pitch: 1.10°, Yaw: 338.90°, Packets_Sent: 1729, Status: OK
[2025-01-01 07:38:00] Temperature: 38.1°C, Voltage: 2.85V, Current: 1.22A, Signal_Strength: -51dBm, Antenna_Angle: 302.33°, Roll: 0.77°, Pitch: -0.00°, Yaw: 36.79°, Packets_Sent: 1054, Status: Critical
[2025-01-01 07:39:00] Temperature: 31.9°C, Voltage: 3.56V, Current: 1.02A, Signal_Strength: -64dBm, Antenna_Angle: 295.27°, Roll: 0.36°, Pitch: 1.25°, Yaw: 266.47°, Packets_Sent: 923, Status: OK
[2025-01-01 07:40:00] Temperature: 42.4°C, Voltage: 3.46V, Current: 1.31A, Signal_Strength: -54dBm, Antenna_Angle: 164.42°, Roll: -0.41°, Pitch: 0.38°, Yaw: 79.36°, Packets_Sent: 1597, Status: OK
[2025-01-01 07:41:00] Temperature: 31.4°C, Voltage: 3.78V, Current: 1.03A, Signal_Strength: -99dBm, Antenna_Angle: 92.84°, Roll: -1.69°, Pitch: -1.43°, Yaw: 222.71°, Packets_Sent: 1461, Status: Warning
[2025-01-01 07:42:00] Temperature: 40.8°C, Voltage: 3.71V, Current: 1.40A, Signal_Strength: -70dBm, Antenna_Angle: 305.26°, Roll: -0.85°, Pitch: -0.38°, Yaw: 140.59°, Packets_Sent: 1992, Status: OK
[2025-01-01 07:43:00] Temperature: 33.0°C, Voltage: 3.59V, Current: 0.45A, Signal_Strength: -63dBm, Antenna_Angle: 308.40°, Roll: -0.02°, Pitch: 0.10°, Yaw: 226.80°, Packets_Sent: 1485, Status: OK
[2025-01-01 07:44:00] Temperature: 44.7°C, Voltage: 3.72V, Current: 0.81A, Signal_Strength: -59dBm, Antenna_Angle: 209.68°, Roll: -1.46°, Pitch: 1.13°, Yaw: 247.09°, Packets_Sent: 929, Status: OK
[2025-01-01 07:45:00] Temperature: 39.2°C, Voltage: 3.83V, Current: 0.49A, Signal_Strength: -52dBm, Antenna_Angle: 139.30°, Roll: -0.26°, Pitch: 1.07°, Yaw: 111.04°, Packets_Sent: 1717, Status: OK
[2025-01-01 07:46:00] Temperature: 23.1°C, Voltage: 3.83V, Current: 1.36A, Signal_Strength: -57dBm, Antenna_Angle: 227.27°, Roll: -0.07°, Pitch: -1.82°, Yaw: 142.50°, Packets_Sent: 1745, Status: OK
[2025-01-01 07:47:00] Temperature: 40.2°C, Voltage: 3.75V, Current: 1.30A, Signal_Strength: -66dBm, Antenna_Angle: 56.93°, Roll: 1.29°, Pitch: -0.01°, Yaw: 47.57°, Packets_Sent: 1645, Status: OK
[2025-01-01 07:48:00] Temperature: 43.1°C, Voltage: 3.58V, Current: 0.70A, Signal_Strength: -46dBm, Antenna_Angle: 122.47°, Roll: 1.31°, Pitch: -0.44°, Yaw: 12.18°, Packets_Sent: 1599, Status: OK
[2025-01-01 07:49:00] Temperature: 37.4°C, Voltage: 3.66V, Current: 1.08A, Signal_Strength: -57dBm, Antenna_Angle: 316.28°, Roll: -1.28°, Pitch: -0.55°, Yaw: 305.71°, Packets_Sent: 1826, Status: OK
[2025-01-01 07:50:00] Temperature: 19.5°C, Voltage: 3.70V, Current: 1.40A, Signal_Strength: -48dBm, Antenna_Angle: 118.96°, Roll: -1.25°, Pitch: -1.52°, Yaw: 97.99°, Packets_Sent: 1079, Status: OK
[2025-01-01 07:51:00] Temperature: 87.9°C, Voltage: 3.70V, Current: 1.31A, Signal_Strength: -68dBm, Antenna_Angle: 238.99°, Roll: -1.40°, Pitch: 0.90°, Yaw: 255.99°, Packets_Sent: 1396, Status: Critical
[2025-01-01 07:52:00] Temperature: 42.6°C, Voltage: 3.68V, Current: 1.41A, Signal_Strength: -48dBm, Antenna_Angle: 81.44°, Roll: 1.17°, Pitch: -0.89°, Yaw: 251.40°, Packets_Sent: 1123, Status: OK
[2025-01-01 07:53:00] Temperature: 23.4°C, Voltage: 3.46V, Current: 1.39A, Signal_Strength: -47dBm, Antenna_Angle: 174.77°, Roll: -0.94°, Pitch: 1.63°, Yaw: 308.91°, Packets_Sent: 1355, Status: OK
[2025-01-01 07:54:00] Temperature: 34.1°C, Voltage: 3.80V, Current: 0.93A, Signal_Strength: -52dBm, Antenna_Angle: 54.41°, Roll: -1.82°, Pitch: -1.41°, Yaw: 334.06°, Packets_Sent: 1522, Status: OK
[2025-01-01 07:55:00] Temperature: 78.0°C, Voltage: 2.79V, Current: 0.64A, Signal_Strength: -95dBm, Antenna_Angle: 203.70°, Roll: -1.68°, Pitch: -1.56°, Yaw: 5.58°, Packets_Sent: 1958, Status: Critical
[2025-01-01 07:56:00] Temperature: 25.3°C, Voltage: 3.64V, Current: 1.25A, Signal_Strength: -52dBm, Antenna_Angle: 156.67°, Roll: 0.72°, Pitch: -0.55°, Yaw: 170.44°, Packets_Sent: 1344, Status: OK
[2025-01-01 07:57:00] Temperature: 38.3°C, Voltage: 3.80V, Current: 1.35A, Signal_Strength: -62dBm, Antenna_Angle: 276.20°, Roll: 0.01°, Pitch: 1.80°, Yaw: 51.73°, Packets_Sent: 1515, Status: OK
[2025-01-01 07:58:00] Temperature: 44.8°C, Voltage: 3.78V, Current: 0.56A, Signal_Strength: -66dBm, Antenna_Angle: 269.22°, Roll: 0.56°, Pitch: -1.19°, Yaw: 42.03°, Packets_Sent: 1162, Status: OK
[2025-01-01 07:59:00] Temperature: 44.1°C, Voltage: 3.72V, Current: 1.23A, Signal_Strength: -58dBm, Antenna_Angle: 119.20°, Roll: -0.99°, Pitch: -0.54°, Yaw: 199.44°, Packets_Sent: 1411, Status: OK
[2025-01-01 08:00:00] Temperature: 30.3°C, Voltage: 3.64V, Current: 0.41A, Signal_Strength: -67dBm, Antenna_Angle: 142.81°, Roll: -0.48°, Pitch: -0.48°, Yaw: 15.93°, Packets_Sent: 1791, Status: OK
[2025-01-01 08:01:00] Temperature: 31.4°C, Voltage: 3.65V, Current: 0.75A, Signal_Strength: -54dBm, Antenna_Angle: 180.19°, Roll: 0.89°, Pitch: -1.48°, Yaw: 225.27°, Packets_Sent: 1061, Status: OK
[2025-01-01 08:02:00] Temperature: 17.2°C, Voltage: 3.79V, Current: 0.64A, Signal_Strength: -48dBm, Antenna_Angle: 199.95°, Roll: -1.59°, Pitch: 1.11°, Yaw: 255.36°, Packets_Sent: 1288, Status: OK
[2025-01-01 08:03:00] Temperature: 17.9°C, Voltage: 3.71V, Current: 0.93A, Signal_Strength: -66dBm, Antenna_Angle: 323.44°, Roll: -0.97°, Pitch: 1.82°, Yaw: 79.15°, Packets_Sent: 1068, Status: OK
[2025-01-01 08:04:00] Temperature: 18.7°C, Voltage: 3.77V, Current: 0.49A, Signal_Strength: -47dBm, Antenna_Angle: 127.97°, Roll: 1.73°, Pitch: -0.59°, Yaw: 166.09°, Packets_Sent: 1682, Status: OK
[2025-01-01 08:05:00] Temperature: 21.1°C, Voltage: 3.48V, Current: 1.28A, Signal_Strength: -49dBm, Antenna_Angle: 34.81°, Roll: 0.73°, Pitch: -0.55°, Yaw: 81.75°, Packets_Sent: 1150, Status: OK
[2025-01-01 08:06:00] Temperature: 23.3°C, Voltage: 3.68V, Current: 0.90A, Signal_Strength: -56dBm, Antenna_Angle: 303.11°, Roll: -1.89°, Pitch: -1.90°, Yaw: 16.45°, Packets_Sent: 1857, Status: OK
[2025-01-01 08:07:00] Temperature: 34.0°C, Voltage: 3.54V, Current: 0.73A, Signal_Strength: -57dBm, Antenna_Angle: 131.14°, Roll: 1.25°, Pitch: 0.87°, Yaw: 225.68°, Packets_Sent: 1628, Status: OK
[2025-01-01 08:08:00] Temperature: 30.7°C, Voltage: 3.49V, Current: 1.43A, Signal_Strength: -60dBm, Antenna_Angle: 19.33°, Roll: -1.54°, Pitch: 0.29°, Yaw: 55.24°, Packets_Sent: 1167, Status: OK
[2025-01-01 08:09:00] Temperature: 21.5°C, Voltage: 3.62V, Current: 1.41A, Signal_Strength: -60dBm, Antenna_Angle: 176.77°, Roll: 0.33°, Pitch: -1.82°, Yaw: 331.13°, Packets_Sent: 1490, Status: OK
[2025-01-01 08:10:00] Temperature: 19.8°C, Voltage: 3.52V, Current: 1.36A, Signal_Strength: -65dBm, Antenna_Angle: 200.42°, Roll: -1.94°, Pitch: -0.20°, Yaw: 246.87°, Packets_Sent: 1799, Status: OK
[2025-01-01 08:11:00] Temperature: 37.0°C, Voltage: 3.80V, Current: 1.37A, Signal_Strength: -59dBm, Antenna_Angle: 287.11°, Roll: -0.76°, Pitch: -0.11°, Yaw: 309.05°, Packets_Sent: 1848, Status: OK
[2025-01-01 08:12:00] Temperature: 28.8°C, Voltage: 3.54V, Current: 0.82A, Signal_Strength: -49dBm, Antenna_Angle: 353.52°, Roll: -0.39°, Pitch: -1.99°, Yaw: 348.10°, Packets_Sent: 1623, Status: OK
[2025-01-01 08:13:00] Temperature: 36.5°C, Voltage: 3.51V, Current: 1.49A, Signal_Strength: -49dBm, Antenna_Angle: 43.25°, Roll: 1.15°, Pitch: 0.58°, Yaw: 45.74°, Packets_Sent: 1270, Status: OK
[2025-01-01 08:14:00] Temperature: 42.8°C, Voltage: 3.79V, Current: 0.95A, Signal_Strength: -49dBm, Antenna_Angle: 193.38°, Roll: 0.22°, Pitch: -0.95°, Yaw: 158.53°, Packets_Sent: 1884, Status: OK
[2025-01-01 08:15:00] Temperature: 36.2°C, Voltage: 3.54V, Current: 0.63A, Signal_Strength: -49dBm, Antenna_Angle: 326.26°, Roll: 0.58°, Pitch: 1.99°, Yaw: 155.12°, Packets_Sent: 1637, Status: OK
[2025-01-01 08:16:00] Temperature: 37.8°C, Voltage: 3.81V, Current: 0.84A, Signal_Strength: -46dBm, Antenna_Angle: 11.69°, Roll: 0.17°, Pitch: 1.95°, Yaw: 34.02°, Packets_Sent: 1459, Status: OK
[2025-01-01 08:17:00] Temperature: 34.6°C, Voltage: 3.56V, Current: 1.50A, Signal_Strength: -59dBm, Antenna_Angle: 261.71°, Roll: -1.55°, Pitch: 0.08°, Yaw: 111.34°, Packets_Sent: 1087, Status: OK
[2025-01-01 08:18:00] Temperature: 28.0°C, Voltage: 3.49V, Current: 1.46A, Signal_Strength: -70dBm, Antenna_Angle: 10.47°, Roll: 1.00°, Pitch: -0.13°, Yaw: 245.59°, Packets_Sent: 1696, Status: OK
[2025-01-01 08:19:00] Temperature: 36.2°C, Voltage: 3.57V, Current: 1.18A, Signal_Strength: -47dBm, Antenna_Angle: 284.13°, Roll: 0.50°, Pitch: 0.12°, Yaw: 29.94°, Packets_Sent: 1416, Status: OK
